,emp_id,dishes_name
4978,1076,麻辣小龙虾
4979,1076,自制猪肉脯
4980,1076,皮蛋瘦肉粥
4981,1076,谷稻小庄
4982,1076,农夫山泉NFC果汁100%橙汁
4983,1076,清蒸蝶鱼
4984,1076,辣炒鱿鱼
4985,1076,水煮鱼
4986,1076,凉拌蒜蓉西兰花
4987,1076,炝炒大白菜
4988,1076,意文柠檬汁
4989,1076,紫薯面包卷
4990,1076,核桃葡萄干土司
4991,1076,清爽拌凉面
4992,1076,独家薄荷鲜虾牛肉卷
4993,1076,鱼香肉丝拌面
4994,1076,五色糯米饭(七色)
4995,1076,金玉良缘
4996,1076,照烧鸡腿
4997,1076,南瓜枸杞小饼干
4998,1076,五彩藕苗
4999,1076,红酒土豆烧鸭腿
5000,1076,番茄有机花菜
5001,1076,培根花菜
5002,1020,油焖麻辣虾
5003,1020,辣炒鱿鱼
5004,1020,西瓜胡萝卜沙拉
5005,1020,金玉良缘
5006,1020,意文柠檬汁
5007,1020,冰糖红豆薏米粥
5008,1304,香烤牛排
5009,1304,独家薄荷鲜虾牛肉卷
5010,1304,剁椒鱼头
5011,1304,蒜香辣花甲
5012,1304,辣炒田螺
5013,1304,金玉良缘
5014,1304,凉拌萝卜丝
5015,1304,谷稻小庄
5016,1304,自制猪肉脯
5017,1304,香酥两吃大虾
5032,1089,剁椒鱼头
5033,1089,麻辣小龙虾
5034,1089,凉拌菠菜
5035,1089,糖醋蕃茄溜青花
5036,1089,一品香酥藕
5037,1089,皮蛋瘦肉粥
5038,1089,黄尾袋鼠西拉子红葡萄酒
5040,1089,黑米恋上葡萄
5041,1089,番茄有机花菜
5042,1167,芹菜炒腰花
5043,1167,美妙绝伦之白莲花
5044,1167,肉丁茄子
5045,1167,蛋挞
5046,1167,谷稻小庄
5048,1350,清蒸海鱼
5049,1350,水煮鱼
5050,1350,辣炒鱿鱼
5051,1350,谷稻小庄
5052,1350,意文柠檬汁
5053,1350,紫薯面包卷
5054,1350,南瓜枸杞小饼干
5055,1350,一品香酥藕
5056,1350,五香酱驴肉
5057,1350,独家薄荷鲜虾牛肉卷
5058,1350,打卤面
5059,1350,鱼香肉丝拌面
5060,1350,清爽拌凉面
5061,1350,杭椒鸡珍
5062,1350,番茄有机花菜
5063,1350,啤酒鸭
5064,1350,葱油凉拌藕片
5065,1350,剁椒鱼头
5066,1350,泡椒凤爪
5067,1350,番茄蛋汤
5068,1350,培根紫菜卷
5069,1350,海带结豆腐汤
5070,1481,香酥两吃大虾
5071,1481,芝士烩波士顿龙虾
5072,1481,油焖麻辣虾
5073,1481,独家薄荷鲜虾牛肉卷
5074,1481,焖猪手
5075,1481,香烤牛排
5076,1481,凉拌菠菜
5077,1481,凉拌蒜蓉西兰花
5078,1481,美妙绝伦之白莲花
5079,1481,五色糯米饭(七色)
5080,1481,42度海之蓝
5091,1549,麻辣小龙虾
5092,1549,清蒸海鱼
5093,1549,大蒜苋菜
5094,1549,剁椒鱼头
5095,1549,美妙绝伦之白莲花
5096,1549,凉拌菠菜
5097,1549,爆炒猪肝
5098,1549,香辣腐乳炒虾
5099,1549,蒙古烤羊腿
5100,1549,芹菜炒腰花
5101,1549,凉拌蒜蓉西兰花
5102,1549,清蒸蝶鱼
5104,1549,黄尾袋鼠西拉子红葡萄酒
5105,1549,五色糯米饭(七色)
5106,1413,香烤牛排
5107,1413,独家薄荷鲜虾牛肉卷
5108,1413,西瓜胡萝卜沙拉
5109,1413,意文柠檬汁
5110,1413,蛋挞
5112,1407,香酥两吃大虾
5113,1407,辣炒鱿鱼
5114,1407,香菇鹌鹑蛋
5115,1407,酸辣藕丁
5116,1407,五色糯米饭(七色)
5117,1407,凉拌萝卜丝
5118,1407,牛奶卷
5119,1407,蒙古烤羊腿
5120,1407,白胡椒胡萝卜羊肉汤
5121,1407,避风塘炒蟹
5122,1407,玉竹南北杏鸭腿汤
5123,1407,凉拌菠菜
5124,1080,香酥两吃大虾
5125,1080,爆炒猪肝
5126,1080,焖猪手
5127,1080,清蒸海鱼
5128,1080,剁椒鱼头
5129,1080,凉拌菠菜
5130,1080,凉拌蒜蓉西兰花
5131,1080,谷稻小庄
5132,1080,桂圆肉红豆八宝饭
5133,1362,爆炒鳝碌
5134,1362,牛尾汤
5135,1362,花蛤蒸蛋
5137,1362,南瓜芝士包
5138,1362,香辣腐乳炒虾
5139,1362,谷稻小庄
5140,1362,大蒜苋菜
5141,1362,五彩藕苗
5142,1362,美妙绝伦之白莲花
5143,1362,小炒羊腰
5144,1362,香辣爆羊肝
5145,1362,凉拌菠菜
5153,1583,焖猪手
5154,1583,香辣腐乳炒虾
5155,1583,自制猪肉脯
5156,1583,清蒸蝶鱼
5157,1583,美妙绝伦之白莲花
5158,1583,炝炒大白菜
5159,1583,桂圆肉红豆八宝饭
5160,1583,谷稻小庄
5161,1086,焖猪手
5162,1086,自制猪肉脯
5163,1086,芝士烩波士顿龙虾
5164,1086,山药养生粥
5165,1086,美妙绝伦之白莲花
5166,1086,炝炒大白菜
5167,1086,谷稻小庄
5168,1086,爆炒猪肝
5169,1086,凉拌蒜蓉西兰花
5170,1086,桂圆肉红豆八宝饭
5171,1086,清蒸蝶鱼
5172,1086,辣炒鱿鱼
5173,1086,大蒜苋菜
5174,1086,凉拌菠菜
5175,1086,芹菜炒腰花
5176,1086,清蒸海鱼
5177,1086,孜然羊排
5198,1091,芝士烩波士顿龙虾
5199,1091,谷稻小庄
5200,1091,桂圆肉红豆八宝饭
5201,1091,拌土豆丝
5202,1091,重庆特色油烧兔
5203,1091,香辣爆羊肝
5204,1092,麻辣小龙虾
5205,1092,番茄炖牛腩
5206,1092,葱姜炒蟹
5207,1092,焖猪手
5208,1092,打卤面
5209,1092,超人气广式肠粉
5210,1092,土豆西红柿汤面
5211,1092,牛肉鸡蛋肠粉
5212,1086,剁椒鱼头
5213,1086,芝麻烤紫菜
5214,1086,干锅田鸡
5215,1086,红酒炖羊肉
5216,1086,百里香奶油烤红酒牛肉
5217,1086,52度泸州老窖
5218,1086,葱姜炒蟹
5220,1218,麻辣小龙虾
5221,1218,小米南瓜粥
5222,1218,香菇鸡肉粥
5223,1548,倒立蒸梭子蟹
5224,1548,豌豆薯仔猪骨汤
5225,1548,蒜蓉生蚝
5226,1548,五香酱驴肉
5227,1548,白胡椒胡萝卜羊肉汤
5228,1548,番茄炖秋葵
5229,1548,番茄甘蓝
5230,1548,张裕葡萄酒张裕赤霞珠干红
5231,1548,法国波尔多AOC干红葡萄酒原
5232,1548,五色糯米饭(七色)
5233,1548,桂圆肉红豆八宝饭
5234,1548,紫薯面包卷
5235,1548,葡萄奶酥(超酥香的饼干)
5236,1548,凉拌菠菜
5237,1159,番茄甘蓝
5238,1159,炝炒大白菜
5239,1159,红酒炖羊肉
5240,1159,凉拌菠菜
5241,1159,凉拌蒜蓉西兰花
5242,1159,倒立蒸梭子蟹
5243,1159,麻辣小龙虾
5244,1159,海带结豆腐汤
5245,1159,孜然羊排
5246,1026,麻辣小龙虾
5247,1026,孜然羊排
5248,1026,香烤牛排
5249,1026,爆炒双丝
5250,1026,农夫山泉NFC果汁100%橙汁
5251,1026,木须豌豆
5252,1026,番茄有机花菜
5253,1026,清蒸海鱼
5254,1528,香酥两吃大虾
5255,1528,倒立蒸梭子蟹
5256,1528,重庆特色油烧兔
5257,1528,干锅田鸡
5258,1528,白斩鸡
5259,1528,三色凉拌手撕兔
5260,1528,玉竹南北杏鸭腿汤
5261,1307,芝士烩波士顿龙虾
5262,1307,西瓜胡萝卜沙拉
5263,1307,水煮鱼
5264,1307,美妙绝伦之白莲花
5265,1307,红酒炖羊肉
5266,1307,牛尾汤
5267,1307,倒立蒸梭子蟹
5268,1307,葱姜炒蟹
5269,1307,干锅田鸡
5270,1307,糖醋蕃茄溜青花
5271,1307,路易拉菲红酒干红
5272,1154,葱油凉拌藕片
5273,1154,避风塘炒蟹
5274,1154,照烧鸡腿
5275,1154,培根花菜
5276,1154,五香酱驴肉
5277,1154,杭椒鸡珍
5278,1154,爆炒猪肝
5279,1551,麻辣小龙虾
5280,1551,清蒸海鱼
5281,1551,黄尾袋鼠西拉子红葡萄酒
5282,1551,辣炒鱿鱼
5283,1551,大蒜苋菜
5284,1551,照烧鸡腿
5285,1551,红酒土豆烧鸭腿
5286,1551,葱姜炒蟹
5287,1551,凉拌菠菜
5288,1551,水煮鱼
5289,1551,培根花菜
5290,1551,百里香奶油烤红酒牛肉
5291,1099,海带结豆腐汤
5292,1099,番茄甘蓝
5293,1099,谷稻小庄
5294,1099,番茄炖牛腩
5295,1099,黑米恋上葡萄
5296,1099,黄油曲奇饼干
5297,1099,打卤面
5298,1099,剁椒鱼头
5299,1099,意文柠檬汁
5300,1575,避风塘炒蟹
5301,1575,芝麻烤紫菜
5302,1575,香菇鹌鹑蛋
5304,1575,意文柠檬汁
5305,1575,蛋挞
5306,1575,鱼香肉丝拌面
5307,1133,清蒸蝶鱼
5308,1133,凉拌菠菜
5309,1133,谷稻小庄
5310,1133,山药养生粥
5311,1133,香辣爆羊肝
5313,1133,老式面包
5314,1133,香烤牛排
5315,1103,葱姜炒蟹
5316,1103,香辣爆羊肝
5317,1103,清蒸蝶鱼
5318,1103,蒙古烤羊腿
5319,1103,凉拌菠菜
5320,1103,香菇鹌鹑蛋
5321,1103,谷稻小庄
5322,1103,黄油曲奇饼干
5324,1103,鱼香肉丝拌面
5326,1103,西瓜胡萝卜沙拉
5327,1103,杭椒鸡珍
5328,1103,金玉良缘
5329,1335,辣炒花蛤
5330,1335,啤酒鸭
5331,1335,五彩藕苗
5332,1335,纸杯蛋糕
5333,1335,桂圆肉红豆八宝饭
5334,1335,农夫山泉NFC果汁100%橙汁
5335,1335,露露无糖杏仁露
5336,1335,豌豆薯仔猪骨汤
5337,1335,香菇鹌鹑蛋
5338,1555,香烤牛排
5339,1555,红酒炖羊肉
5340,1555,西瓜胡萝卜沙拉
5341,1555,山药养生粥
5342,1122,麻辣小龙虾
5343,1122,路易拉菲红酒干红
5344,1122,红酒炖羊肉
5345,1122,紫薯面包卷
5346,1122,五色糯米饭(七色)
5347,1122,打卤面
5348,1122,超人气广式肠粉
5349,1122,西瓜胡萝卜沙拉
5350,1122,芹黄鳝丝
5351,1122,清炒菊花菜
5352,1122,糖醋蕃茄溜青花
5353,1122,培根紫菜卷
5354,1122,芝麻烤紫菜
5355,1122,玉竹南北杏鸭腿汤
5356,1122,山药养生粥
5375,1129,焖猪手
5376,1129,辣炒鱿鱼
5377,1129,金玉良缘
5378,1129,酸辣藕丁
5379,1129,蓝带啤酒罐装
5380,1129,一品香酥藕
5381,1129,哈尔滨啤酒罐装
5382,1129,炝炒大白菜
5383,1129,桂圆肉红豆八宝饭
5384,1129,黑米恋上葡萄
5385,1129,番茄蛋汤
5400,1160,姜葱炒花蟹
5401,1160,芹菜炒腰花
5402,1160,白斩鸡
5403,1160,凉拌菠菜
5404,1160,五彩豆
5405,1160,路易拉菲红酒干红
5406,1160,纸杯蛋糕
5408,1160,牛肉鸡蛋肠粉
5409,1160,酸辣汤面
5410,1125,谷稻小庄
5411,1125,盘蟹蒸蛋
5412,1125,芹菜炒腰花
5413,1125,蒙古烤羊腿
5414,1125,北冰洋汽水
5415,1125,凉拌菠菜
5417,1125,三丝鳝鱼
5418,1125,蛋挞
5419,1125,西瓜胡萝卜沙拉
5420,1125,超人气广式肠粉
5421,1125,香辣爆羊肝
5422,1125,番茄炖秋葵
5423,1125,五香酱驴肉
5424,1125,芝麻烤紫菜
5425,1125,蒜蓉生蚝
5449,1584,清蒸海鱼
5450,1584,白胡椒胡萝卜羊肉汤
5451,1584,冬瓜炒苦瓜
5452,1584,意文柠檬汁
5453,1584,大理石奶油蛋糕
5454,1584,小米南瓜粥
5455,1584,蒙古烤羊腿
5456,1584,葱姜炒蟹
5458,1584,爆炒双丝
5459,1086,焖猪手
5460,1086,芝士烩波士顿龙虾
5461,1086,山药养生粥
5462,1086,芹菜炒腰花
5463,1086,爆炒猪肝
5464,1086,自制猪肉脯
5465,1086,清蒸海鱼
5466,1086,清蒸蝶鱼
5467,1086,美妙绝伦之白莲花
5468,1086,辣炒鱿鱼
5469,1086,炝炒大白菜
5470,1086,谷稻小庄
5471,1086,大蒜苋菜
5472,1086,凉拌菠菜
5473,1086,桂圆肉红豆八宝饭
5474,1117,香酥两吃大虾
5475,1117,焖猪手
5476,1117,倒立蒸梭子蟹
5477,1117,水煮鱼
5478,1117,麻辣小龙虾
5479,1117,五色糯米饭(七色)
5480,1117,芹菜炒腰花
5481,1117,香烤牛排
5482,1117,42度海之蓝
5483,1117,糖醋蕃茄溜青花
5484,1020,芝士烩波士顿龙虾
5485,1020,豌豆薯仔猪骨汤
5486,1020,焖猪手
5487,1020,谷稻小庄
5488,1020,桂圆肉红豆八宝饭
5489,1601,芝士烩波士顿龙虾
5490,1601,焖猪手
5491,1601,芹菜炒腰花
5492,1601,自制猪肉脯
5493,1601,冰糖红豆薏米粥
5494,1601,谷稻小庄
5495,1601,红酒炖羊肉
5496,1601,五色糯米饭(七色)
5503,1131,芝士烩波士顿龙虾
5504,1131,谷稻小庄
5505,1131,皮蛋瘦肉粥
5506,1131,大蒜苋菜
5507,1131,红酒炖羊肉
5508,1009,芝士烩波士顿龙虾
5509,1009,清蒸海鱼
5510,1009,爆炒猪肝
5511,1009,凉拌菠菜
5512,1009,53度茅台
5514,1009,山药养生粥
5515,1009,葱姜炒蟹
5532,1220,香酥两吃大虾
5533,1220,清蒸海鱼
5534,1220,谷稻小庄
5535,1220,辣炒鱿鱼
5536,1220,凉拌蒜蓉西兰花
5537,1220,豌豆薯仔猪骨汤
5538,1220,美妙绝伦之白莲花
5539,1076,麻辣小龙虾
5540,1076,番茄炖牛腩
5541,1076,番茄甘蓝
5542,1076,意文柠檬汁
5543,1076,一品香酥藕
5544,1076,冰糖红豆薏米粥
5545,1096,香辣腐乳炒虾
5546,1096,自制猪肉脯
5547,1096,芹菜炒腰花
5548,1096,山药养生粥
5549,1096,辣炒鱿鱼
5550,1096,清蒸海鱼
5551,1096,谷稻小庄
5552,1096,凉拌菠菜
5553,1096,孜然羊排
5554,1096,南瓜芝士包
5555,1096,鱼香肉丝拌面
5556,1096,黑米恋上葡萄
5557,1096,照烧鸡腿
5576,1429,香酥两吃大虾
5577,1429,自制猪肉脯
5578,1429,水煮鱼
5579,1429,剁椒鱼头
5580,1429,小米南瓜粥
5581,1429,凉拌蒜蓉西兰花
5582,1429,红酒炖羊肉
5583,1429,凉拌菠菜
5584,1429,皮蛋瘦肉粥
5585,1429,冰糖红豆薏米粥
5586,1429,辣炒鱿鱼
5587,1429,大理石奶油蛋糕
5588,1429,南瓜枸杞小饼干
5589,1429,番茄炖牛腩
5590,1429,紫薯面包卷
5591,1429,蒙古烤羊腿
5592,1429,核桃葡萄干土司
5593,1429,清爽拌凉面
5594,1429,鱼香肉丝拌面
5595,1429,独家薄荷鲜虾牛肉卷
5596,1429,五色糯米饭(七色)
5597,1429,黑米恋上葡萄
5598,1083,香辣腐乳炒虾
5599,1083,水煮鱼
5601,1083,番茄有机花菜
5602,1083,意文柠檬汁
5603,1073,香酥两吃大虾
5604,1073,豌豆薯仔猪骨汤
5605,1073,焖猪手
5606,1073,爆炒猪肝
5607,1073,剁椒鱼头
5608,1073,自制猪肉脯
5609,1073,辣炒鱿鱼
5610,1073,芹菜炒腰花
5611,1073,美妙绝伦之白莲花
5612,1073,凉拌菠菜
5614,1448,焖猪手
5615,1448,香酥两吃大虾
5616,1448,爆炒猪肝
5617,1448,自制猪肉脯
5618,1448,芹菜炒腰花
5619,1448,辣炒鱿鱼
5620,1448,剁椒鱼头
5621,1448,凉拌菠菜
5622,1448,红酒炖羊肉
5623,1448,谷稻小庄
5625,1448,干锅田鸡
5626,1448,香烤牛排
5627,1024,香酥两吃大虾
5628,1024,焖猪手
5629,1024,豌豆薯仔猪骨汤
5630,1024,爆炒猪肝
5631,1024,芹菜炒腰花
5632,1024,辣炒鱿鱼
5633,1024,剁椒鱼头
5634,1024,凉拌菠菜
5636,1024,路易拉菲红酒干红
5637,1024,蒜香辣花甲
5638,1126,香酥两吃大虾
5639,1126,自制猪肉脯
5640,1126,焖猪手
5641,1126,豌豆薯仔猪骨汤
5642,1126,芹菜炒腰花
5643,1126,辣炒鱿鱼
5644,1126,剁椒鱼头
5645,1126,水煮鱼
5646,1126,农夫山泉NFC果汁100%橙汁
5648,1126,蒙古烤羊腿
5649,1126,凉拌菠菜
5650,1126,美妙绝伦之白莲花
5651,1140,麻辣小龙虾
5652,1140,蒙古烤羊腿
5653,1140,辣炒鱿鱼
5654,1140,芹菜炒腰花
5655,1140,凉拌菠菜
5656,1140,爆炒猪肝
5657,1140,香烤牛排
5659,1144,爆炒猪肝
5660,1144,豌豆薯仔猪骨汤
5661,1144,焖猪手
5662,1144,麻辣小龙虾
5663,1144,芹菜炒腰花
5664,1144,辣炒鱿鱼
5665,1144,香烤牛排
5666,1144,蒙古烤羊腿
5667,1144,水煮鱼
5668,1144,自制猪肉脯
5670,1144,纸杯蛋糕
5671,1144,谷稻小庄
5672,1144,哈尔滨啤酒罐装
5673,1144,北冰洋汽水
5679,1270,辣炒鱿鱼
5681,1270,香菇鹌鹑蛋
5682,1270,青炒扁豆
5683,1270,黄尾袋鼠西拉子红葡萄酒
5684,1205,麻辣小龙虾
5685,1205,杭椒鸡珍
5686,1205,番茄炖秋葵
5687,1205,辣炒田螺
5688,1205,独家薄荷鲜虾牛肉卷
5689,1205,糖醋蕃茄溜青花
5690,1205,谷稻小庄
5691,1205,法国波尔多AOC干红葡萄酒原
5693,1205,自制猪肉脯
5694,1205,山药养生粥
5695,1205,五色糯米饭(七色)
5696,1205,桂圆枸杞鸽子汤
5697,1205,凉拌蒜蓉西兰花
5698,1205,大蒜苋菜
5699,1205,姜葱炒花蟹
5700,1524,避风塘炒蟹
5701,1524,蒜香辣花甲
5702,1524,花蛤蒸蛋
5703,1524,意文柠檬汁
5704,1524,番茄甘蓝
5706,1524,黄尾袋鼠西拉子红葡萄酒
5707,1524,酸辣藕丁
5708,1524,皮蛋瘦肉粥
5709,1524,西瓜胡萝卜沙拉
5710,1524,糖醋蕃茄溜青花
5711,1270,芝士烩波士顿龙虾
5712,1270,豌豆薯仔猪骨汤
5713,1270,焖猪手
5714,1270,爆炒猪肝
5715,1270,芹菜炒腰花
5716,1270,自制猪肉脯
5717,1270,辣炒鱿鱼
5718,1270,剁椒鱼头
5719,1270,凉拌菠菜
5720,1270,红酒炖羊肉
5721,1270,美妙绝伦之白莲花
5722,1270,蒙古烤羊腿
5723,1270,孜然羊排
5725,1457,香酥两吃大虾
5726,1457,爆炒猪肝
5727,1457,焖猪手
5728,1457,自制猪肉脯
5729,1457,剁椒鱼头
5730,1457,芹菜炒腰花
5731,1457,谷稻小庄
5732,1457,辣炒鱿鱼
5733,1457,白胡椒胡萝卜羊肉汤
5734,1457,大蒜苋菜
5735,1457,孜然羊排
5736,1457,香菇鹌鹑蛋
5738,1457,不加一滴油的酸奶蛋糕
5739,1457,蒜香辣花甲
5740,1457,大理石奶油蛋糕
5741,1457,黄尾袋鼠西拉子红葡萄酒
5742,1131,香酥两吃大虾
5743,1131,焖猪手
5744,1131,豌豆薯仔猪骨汤
5745,1131,爆炒猪肝
5746,1131,自制猪肉脯
5747,1131,凉拌菠菜
5748,1131,芹菜炒腰花
5749,1131,大理石奶油蛋糕
5750,1131,孜然羊排
5752,1410,焖猪手
5753,1410,豌豆薯仔猪骨汤
5754,1410,油焖麻辣虾
5755,1410,自制猪肉脯
5756,1410,谷稻小庄
5757,1410,凉拌菠菜
5758,1410,辣炒鱿鱼
5759,1410,芹菜炒腰花
5760,1410,农夫山泉NFC果汁100%橙汁
5761,1410,剁椒鱼头
5762,1410,北冰洋汽水
5763,1410,姜葱炒花蟹
5764,1410,蒙古烤羊腿
5765,1410,蒜香辣花甲
5767,1410,辣炒海带丝
5768,1410,葱油凉拌藕片
5769,986,香酥两吃大虾
5770,986,自制猪肉脯
5771,986,焖猪手
5772,986,谷稻小庄
5773,986,凉拌菠菜
5774,986,白胡椒胡萝卜羊肉汤
5799,1147,鲜美鳝鱼
5800,1147,凉拌海带豆芽紫菜
5801,1147,重庆特色油烧兔
5802,1147,牛尾汤
5803,1147,香辣爆羊肝
5804,1147,拌土豆丝
5805,1147,金玉良缘
5806,1147,53度茅台
5807,1147,谷稻小庄
5808,1147,西瓜胡萝卜沙拉
5809,1147,五色糯米饭(七色)
5810,1147,黄油曲奇饼干
5811,1147,葡萄奶酥(超酥香的饼干)
5812,1147,清爽拌凉面
5813,1147,广式虾仁肠粉
5814,1147,土豆西红柿汤面
5815,1147,香辣腐乳炒虾
5816,1140,蒜香辣花甲
5817,1140,培根紫菜卷
5818,1140,番茄蛋汤
5820,1140,番茄甘蓝
5821,1140,哈尔滨啤酒罐装
5822,1598,核桃葡萄干土司
5823,1598,爆炒鸡翅
5824,1598,辣炒田螺
5825,1598,紫薯面包卷
5826,1598,白胡椒胡萝卜羊肉汤
5827,1598,百里香奶油烤红酒牛肉
5828,1598,打卤面
5829,1598,鱼香肉丝拌面
5830,1598,路易拉菲红酒干红
5831,1598,黄花菜炒木耳
5832,1598,培根花菜
5833,1598,泡椒凤爪
5834,1598,皮蛋瘦肉粥
5835,1125,避风塘炒蟹
5836,1125,拌土豆丝
5837,1125,香辣爆羊肝
5839,1125,北冰洋汽水
5840,1517,冰镇花螺
5841,1517,爆炒猪肝
5842,1517,木须豌豆
5843,1517,桂圆枸杞鸽子汤
5844,1517,青炒扁豆
5845,1517,法国波尔多AOC干红葡萄酒原
5846,1517,番茄有机花菜
5847,1517,老式面包
5848,1517,山药养生粥
5849,1517,蒜香包
5850,1517,酸辣汤面
5851,1517,黑米恋上葡萄
5852,1517,孜然羊排
5853,1517,桂圆肉红豆八宝饭
5854,1517,水煮鱼
5855,1028,白胡椒胡萝卜羊肉汤
5856,1028,香酥两吃大虾
5857,1028,芝麻烤紫菜
5858,1028,杭椒鸡珍
5859,1028,豌豆薯仔猪骨汤
5860,1028,谷稻小庄
5861,1028,美妙绝伦之白莲花
5862,1028,凉拌菠菜
5863,1028,纸杯蛋糕
5864,1028,五色糯米饭(七色)
5865,1028,西瓜胡萝卜沙拉
5866,1028,辣炒鱿鱼
5873,1118,麻辣小龙虾
5874,1118,芹菜炒腰花
5875,1118,皮蛋瘦肉粥
5876,1178,香酥两吃大虾
5877,1178,爆炒猪肝
5878,1178,谷稻小庄
5879,1178,凉拌菠菜
5880,1010,蒙古烤羊腿
5881,1010,西瓜胡萝卜沙拉
5882,1010,香菇鹌鹑蛋
5883,1010,意文柠檬汁
5884,1010,打卤面
5885,1010,清爽拌凉面
5886,1008,姜葱炒花蟹
5887,1008,爆炒猪肝
5888,1008,辣炒鱿鱼
5889,1008,葱姜炒蟹
5890,1008,凉拌菠菜
5891,1147,盘蟹蒸蛋
5892,1147,香辣爆羊肝
5893,1147,爆炒鳝碌
5894,1147,核桃葡萄干土司
5895,1147,番茄炖牛腩
5896,1147,重庆特色油烧兔
5897,1147,土豆西红柿汤面
5898,1147,桂圆肉红豆八宝饭
5899,1147,泡椒凤爪
5919,1159,麻辣小龙虾
5920,1159,芝士烩波士顿龙虾
5921,1159,香酥两吃大虾
5922,1159,路易拉菲红酒干红
5923,1159,蒙古烤羊腿
5924,1159,芹黄鳝丝
5925,1159,重庆特色油烧兔
5927,1014,辣炒海带丝
5928,1014,香烤牛排
5929,1014,皮蛋瘦肉粥
5930,1014,豌豆薯仔猪骨汤
5931,1014,葡萄奶酥(超酥香的饼干)
5933,1014,酸辣藕丁
5934,1133,盘蟹蒸蛋
5935,1133,清蒸蝶鱼
5936,1133,牛尾汤
5937,1133,白胡椒胡萝卜羊肉汤
5938,1133,金玉良缘
5939,1133,番茄炖秋葵
5940,1133,谷稻小庄
5941,1133,咖啡奶香面包
5943,1133,牛肉鸡蛋肠粉
5944,1133,小炒羊腰
5945,1133,美妙绝伦之白莲花
5946,1576,剁椒鱼头
5947,1576,蒙古烤羊腿
5948,1576,香辣爆羊肝
5949,1576,泡椒凤爪
5950,1576,凉拌菠菜
5951,1576,炝炒大白菜
5952,1576,北冰洋汽水
5953,1576,酸辣藕丁
5955,1576,酸辣汤面
5956,1562,青岛啤酒罐装
5957,1562,法国波尔多AOC干红葡萄酒原
5958,1562,农夫山泉NFC果汁100%橙汁
5959,1562,麻辣小龙虾
5960,1562,牛奶卷
5963,1562,黄花菜炒木耳
5964,1562,糖醋蕃茄溜青花
5965,1562,辣炒花蛤
5966,1562,辣炒海带丝
5967,1562,辣炒鱿鱼
5968,1562,爆炒鸡翅
5969,1562,避风塘炒蟹
5970,1562,酸辣藕丁
5971,1562,凉拌蒜蓉西兰花
5972,1562,冰糖红豆薏米粥
5973,1162,姜葱炒花蟹
5974,1162,水煮鱼
5975,1162,桂圆枸杞鸽子汤
5976,1162,糖醋蕃茄溜青花
5977,1162,意文柠檬汁
5978,1162,蒜香辣花甲
5979,1162,五色糯米饭(七色)
5980,1162,黄尾袋鼠西拉子红葡萄酒
5981,1162,葡萄奶酥(超酥香的饼干)
5982,1162,凉拌海带豆芽紫菜
5984,1162,大蒜苋菜
6003,1111,美妙绝伦之白莲花
6004,1111,爆炒双丝
6005,1111,北冰洋汽水
6022,1271,北冰洋汽水
6023,1271,姜葱炒花蟹
6024,1271,谷稻小庄
6025,1271,番茄甘蓝
6026,1271,水煮鱼
6027,1271,爆炒双丝
6028,1271,自制猪肉脯
6030,1271,冰镇花螺
6031,1271,木须豌豆
6032,1271,广式虾仁肠粉
6033,1271,黄尾袋鼠西拉子红葡萄酒
6034,1271,南瓜枸杞小饼干
6035,1271,香菇鸡肉粥
6037,1589,香烤牛排
6038,1589,炝炒大白菜
6039,1589,凉拌蒜蓉西兰花
6041,1589,谷稻小庄
6042,1589,木须豌豆
6043,1453,香酥两吃大虾
6044,1453,爆炒猪肝
6045,1453,焖猪手
6046,1453,芹菜炒腰花
6047,1453,凉拌菠菜
6048,1453,凉拌蒜蓉西兰花
6049,1453,五色糯米饭(七色)
6051,1180,芝士烩波士顿龙虾
6052,1180,焖猪手
6053,1180,自制猪肉脯
6054,1180,香菇鸡肉粥
6055,1180,芹菜炒腰花
6056,1180,辣炒鱿鱼
6057,1180,清蒸海鱼
6058,1180,小米南瓜粥
6059,1180,北冰洋汽水
6060,1180,露露无糖杏仁露
6061,1180,水煮鱼
6062,1180,剁椒鱼头
6063,1180,葱姜炒蟹
6064,1180,大理石奶油蛋糕
6065,1180,核桃葡萄干土司
6066,1180,拌土豆丝
6067,1180,52度泸州老窖
6068,1180,爆炒双丝
6069,1112,清蒸蝶鱼
6070,1112,芝士烩波士顿龙虾
6071,1112,孜然羊排
6072,1112,番茄甘蓝
6073,1112,拌土豆丝
6074,1112,培根花菜
6075,1112,黄花菜炒木耳
6077,1112,谷稻小庄
6089,1192,倒立蒸梭子蟹
6090,1192,剁椒鱼头
6091,1192,大蒜苋菜
6092,1192,凉拌蒜蓉西兰花
6093,1192,肉丁茄子
6094,1192,番茄炖秋葵
6095,1192,美妙绝伦之白莲花
6096,1192,金玉良缘
6097,1192,50度古井贡酒
6099,1088,姜葱炒花蟹
6100,1088,辣炒花蛤
6101,1088,油焖麻辣虾
6102,1088,剁椒鱼头
6103,1088,葱油凉拌藕片
6104,1088,老式面包
6106,1088,青岛啤酒罐装
6107,1088,肉丁茄子
6108,1088,黑米恋上葡萄
6110,1088,超人气广式肠粉
6111,1088,糖醋蕃茄溜青花
6112,1088,桂圆枸杞鸽子汤
6113,1088,法国波尔多AOC干红葡萄酒原
6114,1088,蛋挞
6115,1088,清炒菊花菜
6116,1088,番茄炖秋葵
